"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Vol.","Variation %"
"13/08/2019","163,95","167,23","168,76","159,49","","-0,49%"
"12/08/2019","164,75","163,31","164,81","162,19","","0,82%"
"09/08/2019","163,42","164,79","165,37","162,76","","-0,02%"
"08/08/2019","163,45","164,97","166,15","162,29","","-1,51%"
"07/08/2019","165,96","161,80","166,04","160,83","","4,57%"
"06/08/2019","158,71","158,56","159,29","157,94","","0,32%"
"05/08/2019","158,21","156,39","160,06","155,81","","0,76%"
"02/08/2019","157,02","156,78","157,60","155,09","","0,56%"
"01/08/2019","156,15","156,15","156,73","153,83","","-1,37%"
"31/07/2019","158,32","159,58","159,67","157,45","","-0,92%"
"30/07/2019","159,80","158,71","159,87","158,66","","0,72%"
"29/07/2019","158,66","158,66","158,76","157,89","","0,26%"
"26/07/2019","158,24","158,51","159,62","157,89","","-0,09%"
"25/07/2019","158,38","159,96","160,98","157,79","","-1,29%"
"24/07/2019","160,45","159,05","160,98","158,80","","0,91%"
"23/07/2019","159,01","156,97","159,87","156,39","","0,40%"
"22/07/2019","158,38","157,40","158,80","157,26","","1,33%"
"19/07/2019","156,29","158,95","160,44","155,43","","-0,02%"
"18/07/2019","156,32","155,52","156,83","154,36","","1,42%"
"17/07/2019","154,13","151,04","154,17","150,46","","1,87%"
"16/07/2019","151,31","148,43","151,81","148,24","","2,04%"
"15/07/2019","148,28","146,69","148,53","146,55","","0,85%"
"12/07/2019","147,04","146,45","147,13","145,44","","0,59%"
"11/07/2019","146,17","147,42","148,09","146,11","","-0,53%"
"10/07/2019","146,94","145,53","147,75","145,44","","0,52%"
"09/07/2019","146,18","145,20","146,26","144,47","","0,64%"
"08/07/2019","145,24","145,10","146,16","144,96","","0,33%"
"05/07/2019","144,77","147,71","147,80","143,99","","-2,18%"
"03/07/2019","148,00","148,57","148,67","147,08","","0,64%"
"02/07/2019","147,06","146,84","147,56","145,53","","0,30%"
"01/07/2019","146,62","147,32","148,09","146,26","","-0,96%"
"28/06/2019","148,05","148,28","148,43","147,22","","0,31%"
"27/06/2019","147,60","147,75","147,90","146,79","","-0,53%"
"26/06/2019","148,38","148,14","148,72","147,13","","-0,05%"
"25/06/2019","148,46","150,12","150,36","148,09","","-0,50%"
"24/06/2019","149,21","149,20","149,93","148,38","","0,59%"
"21/06/2019","148,33","150,50","150,79","147,03","","-1,27%"
"20/06/2019","150,24","147,61","150,46","147,46","","3,57%"
"19/06/2019","145,07","144,96","145,49","144,57","","-0,23%"
"18/06/2019","145,41","144,04","146,26","143,70","","1,11%"
"17/06/2019","143,82","143,94","144,38","143,12","","0,16%"
"14/06/2019","143,58","144,47","146,55","143,56","","-0,57%"
"13/06/2019","144,41","143,28","144,47","142,93","","0,93%"
"12/06/2019","143,09","143,05","144,10","142,97","","0,08%"
"11/06/2019","142,97","142,42","143,34","141,90","","0,69%"
"10/06/2019","141,99","143,65","143,68","141,89","","-2,61%"
"07/06/2019","145,79","144,27","146,94","143,94","","0,85%"
"06/06/2019","144,57","143,26","145,39","143,21","","0,77%"
"05/06/2019","143,46","143,60","145,83","143,16","","0,15%"
"04/06/2019","143,25","143,06","143,79","142,04","","0,20%"
"03/06/2019","142,97","141,95","143,35","141,27","","1,19%"
"31/05/2019","141,29","140,69","142,29","140,25","","0,52%"
"30/05/2019","140,55","139,23","141,17","139,09","","0,56%"
"29/05/2019","139,77","139,04","140,15","138,94","","0,64%"
"28/05/2019","138,89","140,83","141,03","138,46","","-1,61%"
"24/05/2019","141,17","141,22","141,46","140,83","","-0,40%"
"23/05/2019","141,73","139,96","141,95","139,67","","1,13%"
"22/05/2019","140,14","139,86","140,44","139,38","","0,27%"
"21/05/2019","139,76","140,01","140,10","139,18","","-0,24%"
"20/05/2019","140,10","139,76","140,15","139,28","","0,40%"
"17/05/2019","139,55","140,78","140,98","139,52","","-1,04%"
"16/05/2019","141,02","143,35","143,79","140,88","","-1,84%"
"15/05/2019","143,66","143,64","144,13","143,21","","0,00%"
"14/05/2019","143,66","143,45","144,18","143,01","","0,24%"
"13/05/2019","143,32","142,82","143,64","141,75","","-0,09%"
"10/05/2019","143,45","143,84","144,03","142,97","","0,12%"
"09/05/2019","143,29","143,89","144,23","142,63","","-0,60%"
"08/05/2019","144,15","145,05","145,34","143,89","","-0,43%"
"07/05/2019","144,77","144,86","145,05","143,64","","-0,01%"
"06/05/2019","144,78","144,52","144,86","143,30","","-0,34%"
"03/05/2019","145,27","141,75","145,44","141,70","","2,47%"
"02/05/2019","141,77","142,34","142,82","141,32","","-0,76%"
"01/05/2019","142,86","144,86","145,05","142,58","","-1,70%"
"30/04/2019","145,33","145,24","145,88","143,89","","0,34%"
"29/04/2019","144,84","146,26","146,41","144,61","","-1,03%"
"26/04/2019","146,34","145,73","146,65","145,00","","0,86%"
"25/04/2019","145,10","145,10","146,02","144,47","","-0,24%"
"24/04/2019","145,45","144,03","145,83","143,74","","0,88%"
"23/04/2019","144,18","146,12","146,17","143,40","","-1,28%"
"22/04/2019","146,05","146,36","146,65","145,83","","0,13%"
"18/04/2019","145,86","145,39","146,17","145,24","","0,13%"
"17/04/2019","145,66","145,92","146,80","145,10","","0,13%"
"16/04/2019","145,47","145,49","145,92","144,71","","-0,42%"
"15/04/2019","146,09","145,05","146,21","144,37","","0,06%"
"12/04/2019","146,00","145,63","146,99","145,39","","0,64%"
"11/04/2019","145,07","148,15","148,41","144,87","","-2,47%"
"10/04/2019","148,75","147,88","148,94","147,51","","0,21%"
"09/04/2019","148,43","148,41","149,35","148,16","","-0,03%"
"08/04/2019","148,48","147,86","149,05","147,24","","0,86%"
"05/04/2019","147,21","147,39","148,08","146,76","","0,01%"
"04/04/2019","147,19","147,39","147,59","145,05","","-0,12%"
"03/04/2019","147,36","147,59","147,93","146,37","","0,27%"
"02/04/2019","146,96","147,10","147,20","145,44","","-0,25%"
"01/04/2019","147,33","147,59","148,17","146,66","","-0,07%"
"29/03/2019","147,44","146,42","148,12","145,88","","0,92%"
"28/03/2019","146,10","148,81","149,44","145,93","","-2,12%"
"27/03/2019","149,28","150,86","150,91","149,05","","-0,85%"
"26/03/2019","150,55","151,69","151,78","150,17","","-0,89%"
"25/03/2019","151,90","150,66","152,08","150,61","","1,04%"
"22/03/2019","150,34","151,15","151,74","149,98","","-0,19%"
"21/03/2019","150,63","151,93","152,71","150,13","","0,78%"
"20/03/2019","149,47","149,64","150,47","148,95","","-0,35%"
"19/03/2019","150,00","149,93","150,76","149,49","","0,33%"
"18/03/2019","149,51","148,91","150,52","148,81","","-0,01%"
"15/03/2019","149,53","148,32","150,17","148,22","","1,01%"
"14/03/2019","148,04","150,37","150,56","147,69","","-1,84%"
"13/03/2019","150,82","150,81","151,74","150,66","","0,28%"
"12/03/2019","150,40","149,88","151,15","149,73","","0,91%"
"11/03/2019","149,04","149,39","149,93","148,56","","-0,49%"
"08/03/2019","149,77","146,95","150,13","146,81","","2,05%"
"07/03/2019","146,76","147,34","147,64","146,27","","-0,30%"
"06/03/2019","147,20","147,39","148,03","146,95","","-0,13%"
