"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Vol.","Variation %"
"05/04/2024","232,91","227,45","233,33","227,38","","1,60%"
"04/04/2024","229,24","230,45","230,55","228,62","","-0,28%"
"03/04/2024","229,89","228,69","229,96","227,00","","1,45%"
"02/04/2024","226,59","225,35","228,17","225,22","","1,09%"
"01/04/2024","224,14","226,05","227,04","223,37","","0,84%"
"28/03/2024","222,28","219,42","223,03","219,39","","1,16%"
"27/03/2024","219,73","218,01","220,26","218,00","","0,61%"
"26/03/2024","218,39","217,65","220,68","217,63","","0,05%"
"25/03/2024","218,29","218,25","218,85","217,12","","0,76%"
"22/03/2024","216,64","218,23","218,80","216,50","","-1,13%"
"21/03/2024","219,11","221,33","221,99","217,49","","1,10%"
"20/03/2024","216,72","216,81","217,41","215,85","","0,05%"
"19/03/2024","216,60","216,96","217,23","215,70","","-0,22%"
"18/03/2024","217,07","216,20","217,34","215,59","","0,13%"
"15/03/2024","216,79","217,29","218,29","216,71","","-0,27%"
"14/03/2024","217,38","218,51","218,56","216,37","","-0,60%"
"13/03/2024","218,71","217,00","219,14","216,87","","0,67%"
"12/03/2024","217,24","219,50","219,50","216,45","","-1,02%"
"11/03/2024","219,47","219,26","219,80","218,78","","0,15%"
"08/03/2024","219,14","216,85","220,83","216,72","","0,94%"
"07/03/2024","217,11","216,40","217,73","216,13","","0,32%"
"06/03/2024","216,40","214,05","216,52","213,77","","0,76%"
"05/03/2024","214,77","212,57","215,58","212,50","","0,73%"
"04/03/2024","213,21","209,57","213,41","209,47","","1,46%"
"01/03/2024","210,14","205,95","210,19","205,26","","2,00%"
"29/02/2024","206,03","205,03","206,49","204,17","","0,59%"
"28/02/2024","204,82","204,53","205,26","203,91","","-0,07%"
"27/02/2024","204,96","204,86","205,46","204,47","","0,26%"
"26/02/2024","204,44","204,61","205,19","204,04","","-0,51%"
"23/02/2024","205,50","203,57","205,53","203,09","","0,92%"
"22/02/2024","203,62","203,40","205,04","203,36","","-0,18%"
"21/02/2024","203,98","203,40","204,84","203,36","","-0,27%"
"20/02/2024","204,53","203,40","204,78","203,36","","0,78%"
"16/02/2024","202,96","204,17","204,92","200,25","","0,46%"
"15/02/2024","202,04","204,17","204,92","200,25","","0,53%"
"14/02/2024","200,97","204,17","204,92","200,25","","-0,14%"
"13/02/2024","201,26","204,17","204,92","200,84","","-1,27%"
"12/02/2024","203,85","204,17","204,70","203,10","","-0,28%"
"09/02/2024","204,42","205,46","205,72","204,01","","-0,45%"
"08/02/2024","205,34","205,55","206,65","203,64","","-0,19%"
"07/02/2024","205,73","205,55","206,65","203,64","","0,01%"
"06/02/2024","205,70","205,55","206,08","203,64","","0,42%"
"05/02/2024","204,84","205,55","205,63","203,64","","-0,53%"
"02/02/2024","205,93","204,88","208,85","204,42","","-0,84%"
"01/02/2024","207,67","204,88","208,85","204,42","","0,18%"
"31/01/2024","207,30","204,88","208,00","204,42","","0,80%"
"30/01/2024","205,65","204,88","207,26","204,42","","0,31%"
"29/01/2024","205,01","204,88","206,15","204,42","","0,42%"
"26/01/2024","204,16","203,97","205,04","203,48","","-0,03%"
"25/01/2024","204,23","203,97","204,99","203,48","","0,08%"
"24/01/2024","204,07","204,98","206,26","203,73","","-0,49%"
"23/01/2024","205,07","204,85","206,39","204,74","","0,18%"
"22/01/2024","204,71","205,63","205,67","204,37","","-0,34%"
"19/01/2024","205,41","205,06","206,64","204,72","","0,37%"
"18/01/2024","204,66","203,43","204,73","203,29","","0,75%"
"17/01/2024","203,15","205,74","205,74","203,01","","-1,17%"
"16/01/2024","205,55","207,93","208,05","205,34","","-1,04%"
"12/01/2024","207,70","206,35","209,24","206,23","","1,59%"
"11/01/2024","204,45","205,88","206,92","204,26","","-0,43%"
"10/01/2024","205,32","206,26","207,11","205,25","","-0,25%"
"09/01/2024","205,85","206,55","207,27","205,75","","-0,02%"
"08/01/2024","205,90","207,35","207,35","204,87","","-0,80%"
"05/01/2024","207,55","207,86","209,69","205,67","","-0,01%"
"04/01/2024","207,57","207,75","208,37","206,91","","0,35%"
"03/01/2024","206,84","209,90","210,02","206,43","","-1,48%"
"02/01/2024","209,94","210,25","211,40","209,12","","0,08%"
"29/12/2023","209,77","210,38","211,01","209,37","","-0,56%"
"28/12/2023","210,96","212,40","212,44","210,81","","-0,46%"
"27/12/2023","211,93","210,23","212,19","209,89","","1,13%"
"26/12/2023","209,57","210,16","210,23","209,17","","0,03%"
"22/12/2023","209,50","208,75","210,88","208,45","","0,87%"
"21/12/2023","207,70","207,46","208,34","207,02","","0,18%"
"20/12/2023","207,33","207,89","208,24","206,86","","-0,21%"
"19/12/2023","207,78","206,32","208,66","206,07","","0,57%"
"18/12/2023","206,60","206,11","207,35","205,84","","0,24%"
"15/12/2023","206,12","207,58","208,53","205,98","","-0,45%"
"14/12/2023","207,05","207,31","208,85","206,76","","2,38%"
"13/12/2023","202,23","201,94","202,67","201,29","","0,21%"
"12/12/2023","201,82","202,25","203,66","201,73","","-0,03%"
"11/12/2023","201,87","203,93","204,15","201,65","","-1,03%"
"08/12/2023","203,97","207,43","207,60","203,58","","-1,56%"
"07/12/2023","207,20","207,13","208,28","206,24","","-0,07%"
"06/12/2023","207,35","206,42","207,88","206,31","","0,57%"
"05/12/2023","206,18","207,85","208,33","205,37","","-0,29%"
"04/12/2023","206,78","213,44","213,64","206,44","","-2,27%"
"01/12/2023","211,59","208,54","211,61","207,89","","1,58%"
"30/11/2023","208,30","209,20","209,31","207,76","","-0,48%"
"29/11/2023","209,30","209,38","209,59","208,20","","0,33%"
"28/11/2023","208,60","206,12","208,98","205,77","","1,34%"
"27/11/2023","205,85","205,78","206,32","205,21","","0,47%"
"24/11/2023","204,88","203,87","204,99","203,79","","0,51%"
"22/11/2023","203,84","204,41","205,35","203,60","","-0,43%"
"21/11/2023","204,71","203,78","205,51","203,12","","1,07%"
"20/11/2023","202,54","203,02","203,10","201,23","","-0,22%"
"17/11/2023","202,99","203,31","204,17","202,65","","-0,13%"
"16/11/2023","203,26","200,79","203,61","200,79","","1,17%"
"15/11/2023","200,91","201,24","202,36","200,38","","-0,11%"
"14/11/2023","201,13","199,41","201,93","199,22","","0,82%"
"13/11/2023","199,49","198,65","199,81","197,99","","0,64%"
"10/11/2023","198,22","200,76","201,03","198,19","","-1,62%"
"09/11/2023","201,49","199,98","201,64","199,44","","0,61%"
"08/11/2023","200,27","202,00","202,04","200,21","","-0,79%"
"07/11/2023","201,88","202,50","202,61","200,79","","-0,76%"
"06/11/2023","203,42","203,94","204,21","203,25","","-0,53%"
"03/11/2023","204,51","203,70","205,78","203,70","","0,29%"
"02/11/2023","203,92","203,97","204,48","203,20","","0,30%"
"01/11/2023","203,31","203,37","204,68","202,91","","-0,34%"
"31/10/2023","204,00","205,16","206,33","203,85","","-0,56%"
"30/10/2023","205,16","206,07","206,09","204,67","","0,36%"
"27/10/2023","204,43","204,09","204,56","203,21","","0,06%"
"26/10/2023","204,32","204,09","204,95","202,77","","0,13%"
"25/10/2023","204,07","203,27","204,41","201,94","","0,44%"
"24/10/2023","203,17","203,31","203,75","201,01","","-0,09%"
"23/10/2023","203,34","202,35","203,99","202,35","","-0,33%"
"20/10/2023","204,01","203,52","205,51","203,05","","0,70%"
"19/10/2023","202,59","200,50","202,95","200,20","","0,62%"
"18/10/2023","201,34","199,69","202,08","199,24","","1,68%"
"17/10/2023","198,01","197,19","198,88","196,90","","0,07%"
"16/10/2023","197,87","197,77","198,15","196,55","","-0,37%"
"13/10/2023","198,60","192,73","198,68","192,71","","3,11%"
"12/10/2023","192,62","193,36","194,07","192,40","","-0,23%"
"11/10/2023","193,06","191,81","193,43","191,47","","0,64%"
"10/10/2023","191,83","192,06","192,14","190,91","","0,59%"
"09/10/2023","190,71","190,58","191,12","190,02","","1,04%"
"06/10/2023","188,75","187,86","189,12","186,55","","0,73%"
"05/10/2023","187,38","188,48","188,58","186,83","","-0,16%"
"04/10/2023","187,69","188,01","188,81","187,40","","-0,36%"
"03/10/2023","188,37","188,09","189,14","187,31","","-0,31%"
"02/10/2023","188,96","190,21","190,47","188,53","","-1,01%"
"29/09/2023","190,89","192,60","194,02","190,85","","-0,67%"
"28/09/2023","192,17","193,44","194,01","191,76","","-0,65%"
"27/09/2023","193,43","196,44","196,44","193,42","","-1,51%"
"26/09/2023","196,38","197,75","197,89","196,29","","-0,87%"
"25/09/2023","198,10","198,78","199,12","197,89","","-0,46%"
"22/09/2023","199,02","198,81","199,37","198,64","","0,31%"
"21/09/2023","198,41","199,13","199,48","197,76","","-1,40%"
"20/09/2023","201,22","199,57","201,40","199,33","","0,69%"
"19/09/2023","199,85","199,92","200,35","199,61","","0,02%"
"18/09/2023","199,82","199,10","199,89","199,08","","0,37%"
"15/09/2023","199,08","198,16","199,70","198,05","","0,69%"
"14/09/2023","197,71","197,69","197,80","196,62","","0,02%"
"13/09/2023","197,68","197,80","198,26","197,17","","-0,13%"
"12/09/2023","197,95","198,92","199,22","197,45","","-0,62%"
"11/09/2023","199,19","199,03","199,92","198,93","","0,23%"
"08/09/2023","198,73","199,45","199,86","198,54","","0,01%"
"07/09/2023","198,71","198,81","199,23","198,49","","-0,09%"
"06/09/2023","198,88","199,47","199,93","198,48","","-0,43%"
"05/09/2023","199,74","200,64","200,98","199,54","","-0,74%"
"01/09/2023","201,22","201,43","202,54","200,60","","0,06%"
"31/08/2023","201,10","201,96","201,97","201,07","","-0,36%"
"30/08/2023","201,83","200,90","202,22","200,79","","0,40%"
"29/08/2023","201,02","199,44","201,14","198,65","","0,94%"
"28/08/2023","199,15","198,78","199,88","198,49","","0,36%"
"25/08/2023","198,44","198,94","199,46","197,55","","-0,37%"
"24/08/2023","199,18","199,12","199,58","198,38","","-0,05%"
"23/08/2023","199,28","197,46","199,43","197,27","","1,15%"
"22/08/2023","197,02","196,79","197,73","196,20","","0,16%"
"21/08/2023","196,71","195,82","197,19","195,76","","0,34%"
"18/08/2023","196,05","196,66","197,00","196,00","","0,07%"
"17/08/2023","195,91","196,63","197,73","195,88","","-0,68%"
"16/08/2023","197,25","197,83","198,27","197,25","","-0,36%"
"15/08/2023","197,96","198,15","198,80","197,20","","-0,45%"
"14/08/2023","198,86","198,80","199,26","197,88","","-0,13%"
"11/08/2023","199,12","199,22","199,78","198,93","","-0,12%"
"10/08/2023","199,36","199,50","200,82","199,00","","-0,09%"
"09/08/2023","199,53","200,64","201,11","199,38","","-0,47%"
"08/08/2023","200,49","201,10","201,51","200,15","","-0,51%"
"07/08/2023","201,52","202,26","202,31","201,14","","-0,31%"
"04/08/2023","202,14","201,70","202,78","200,86","","0,37%"
"03/08/2023","201,40","201,73","201,97","201,02","","-0,31%"
"02/08/2023","202,03","203,00","203,73","201,48","","-0,19%"
"01/08/2023","202,42","204,48","204,64","202,41","","-1,51%"
"31/07/2023","205,53","204,06","205,70","203,50","","0,47%"
"28/07/2023","204,58","203,46","204,78","203,19","","0,74%"
"27/07/2023","203,07","206,37","206,82","202,66","","-1,21%"
"26/07/2023","205,56","205,00","206,15","204,85","","0,33%"
"25/07/2023","204,87","204,86","205,20","203,82","","0,09%"
"24/07/2023","204,69","204,73","205,43","204,31","","-0,21%"
"21/07/2023","205,13","205,94","205,96","204,35","","-0,22%"
"20/07/2023","205,59","207,23","207,51","205,26","","-0,49%"
"19/07/2023","206,59","206,55","206,96","205,86","","0,00%"
"18/07/2023","206,59","204,38","207,35","204,38","","1,23%"
"17/07/2023","204,09","204,13","204,80","203,37","","-0,39%"
"14/07/2023","204,89","205,19","205,20","203,95","","0,03%"
"13/07/2023","204,84","204,84","205,23","204,15","","0,11%"
"12/07/2023","204,62","202,67","204,97","202,25","","1,26%"
"11/07/2023","202,08","201,43","202,80","201,37","","0,31%"
"10/07/2023","201,44","201,38","201,58","200,10","","-0,08%"
"07/07/2023","201,60","199,89","202,48","199,84","","0,89%"
"06/07/2023","199,82","200,88","201,75","199,12","","-0,61%"
"05/07/2023","201,04","201,50","202,68","200,96","","-0,12%"
"03/07/2023","201,29","200,84","202,30","200,08","","0,01%"
"30/06/2023","201,28","199,86","201,41","199,07","","0,60%"
"29/06/2023","200,08","200,09","200,41","198,30","","-0,22%"
"28/06/2023","200,53","200,70","200,89","199,45","","-0,08%"
"27/06/2023","200,69","202,23","202,39","200,40","","-0,52%"
"26/06/2023","201,74","201,89","202,74","201,49","","0,22%"
"23/06/2023","201,30","200,48","203,09","200,29","","0,31%"
"22/06/2023","200,68","202,74","202,82","200,57","","-1,09%"
"21/06/2023","202,89","203,16","203,46","201,40","","-0,14%"
"20/06/2023","203,19","204,28","205,35","202,49","","-1,19%"
"16/06/2023","205,64","205,70","206,58","205,07","","0,03%"
"15/06/2023","205,59","202,89","205,78","202,15","","0,09%"
"14/06/2023","205,40","204,47","205,90","204,27","","0,53%"
"13/06/2023","204,32","205,62","206,99","203,98","","-0,56%"
"12/06/2023","205,48","205,51","206,68","204,80","","-0,38%"
"09/06/2023","206,26","206,49","207,26","205,66","","-0,07%"
"08/06/2023","206,41","204,50","207,07","204,17","","1,03%"
"07/06/2023","204,30","206,64","207,19","204,09","","-1,17%"
"06/06/2023","206,71","206,18","206,83","205,57","","0,36%"
"05/06/2023","205,96","204,80","206,34","203,83","","0,24%"
"02/06/2023","205,47","208,07","208,68","205,35","","-1,30%"
"01/06/2023","208,17","206,85","208,72","205,55","","0,68%"
"31/05/2023","206,78","205,82","207,91","205,70","","0,25%"
"30/05/2023","206,25","204,79","206,74","203,42","","0,71%"
"26/05/2023","204,79","205,02","206,10","204,21","","0,04%"
"25/05/2023","204,71","206,07","206,94","204,26","","-1,05%"
"24/05/2023","206,88","208,01","209,26","206,23","","-0,49%"
"23/05/2023","207,89","206,65","208,12","205,98","","-0,15%"
"22/05/2023","208,19","208,72","209,01","207,53","","-0,23%"
"19/05/2023","208,67","206,30","209,09","206,21","","1,11%"
"18/05/2023","206,38","209,31","209,37","205,83","","-1,27%"
"17/05/2023","209,03","210,25","210,28","208,35","","-0,42%"
"16/05/2023","209,92","212,92","212,99","209,53","","-1,46%"
"15/05/2023","213,03","213,00","213,48","212,35","","0,15%"
"12/05/2023","212,72","212,43","213,51","211,26","","-0,04%"
"11/05/2023","212,80","214,83","215,52","212,42","","-0,81%"
"10/05/2023","214,54","214,85","216,45","213,69","","-0,29%"
"09/05/2023","215,15","213,78","215,27","213,63","","0,47%"
"08/05/2023","214,14","213,54","214,54","213,31","","0,42%"
"05/05/2023","213,25","216,96","216,99","211,40","","-1,50%"
"04/05/2023","216,51","216,30","217,79","214,73","","0,92%"
"03/05/2023","214,54","213,34","214,57","212,45","","0,68%"
"02/05/2023","213,09","209,80","213,64","209,27","","1,56%"
"01/05/2023","209,82","209,64","212,21","209,13","","-0,35%"
"28/04/2023","210,55","210,54","211,04","209,11","","0,01%"
"27/04/2023","210,54","210,75","211,94","208,86","","0,15%"
"26/04/2023","210,22","211,62","212,61","210,12","","-0,42%"
"25/04/2023","211,11","211,42","211,42","211,11","","0,24%"
"24/04/2023","210,62","209,56","210,76","209,01","","0,47%"
"21/04/2023","209,64","212,01","212,24","208,78","","-1,42%"
"20/04/2023","212,65","211,42","213,16","210,88","","0,59%"
"19/04/2023","211,41","212,29","212,60","208,65","","-0,61%"
"18/04/2023","212,72","211,77","213,20","211,02","","0,63%"
"17/04/2023","211,38","212,35","213,58","209,98","","-0,44%"
"14/04/2023","212,30","216,91","217,12","211,30","","-1,92%"
"13/04/2023","216,47","213,98","217,29","213,72","","1,50%"
"12/04/2023","213,26","213,79","215,21","212,41","","0,29%"
"11/04/2023","212,64","211,26","212,99","211,26","","0,76%"
"10/04/2023","211,04","211,94","212,54","210,32","","-1,12%"
"06/04/2023","213,42","213,73","214,55","212,46","","-0,45%"
"05/04/2023","214,39","214,54","215,79","213,41","","-0,13%"
"04/04/2023","214,66","210,15","215,18","210,03","","1,89%"
"03/04/2023","210,68","208,20","211,48","207,07","","0,71%"
"31/03/2023","209,19","210,58","211,15","209,15","","-0,58%"
"30/03/2023","210,40","208,16","210,87","207,99","","0,67%"
"29/03/2023","209,01","209,27","209,60","208,18","","-0,30%"
"28/03/2023","209,63","208,65","209,76","207,24","","0,96%"
"27/03/2023","207,64","210,03","210,27","206,79","","-1,51%"
"24/03/2023","210,82","211,80","213,13","210,69","","-0,58%"
"23/03/2023","212,04","209,43","212,27","209,19","","2,37%"
"22/03/2023","207,12","206,85","207,68","205,84","","0,42%"
"21/03/2023","206,25","210,71","211,24","206,15","","-2,07%"
"20/03/2023","210,61","209,75","213,98","209,29","","0,48%"
"17/03/2023","209,61","205,31","209,64","205,15","","2,60%"
"16/03/2023","204,29","203,46","205,83","203,28","","-0,43%"
"15/03/2023","205,17","202,69","206,32","200,75","","1,07%"
"14/03/2023","202,99","202,97","203,72","201,91","","-0,29%"
"13/03/2023","203,58","199,42","203,72","199,32","","2,61%"
"10/03/2023","198,41","194,79","198,87","194,70","","1,76%"
"09/03/2023","194,97","193,05","195,42","192,99","","0,87%"
"08/03/2023","193,28","192,88","194,33","192,72","","-0,07%"
"07/03/2023","193,42","197,07","197,33","193,33","","-1,87%"
"06/03/2023","197,10","197,66","198,09","196,93","","0,00%"
"03/03/2023","197,10","196,00","197,18","195,92","","0,77%"
"02/03/2023","195,60","195,60","196,08","195,13","","-0,27%"
"01/03/2023","196,12","194,99","196,75","194,94","","0,47%"
"28/02/2023","195,20","193,89","195,36","192,53","","0,65%"
"27/02/2023","193,94","193,24","194,16","192,72","","0,43%"
"24/02/2023","193,12","194,72","195,00","192,99","","-0,53%"
"23/02/2023","194,15","195,28","195,66","193,98","","-0,80%"
"22/02/2023","195,71","196,06","197,11","195,52","","-0,05%"
"21/02/2023","195,82","196,63","196,91","195,44","","-0,42%"
"17/02/2023","196,63","195,42","196,82","194,25","","-0,09%"
"16/02/2023","196,80","196,79","197,08","195,21","","0,35%"
"15/02/2023","196,11","197,93","197,96","195,62","","-1,08%"
"14/02/2023","198,25","198,51","199,89","196,99","","0,10%"
"13/02/2023","198,05","198,99","199,50","197,80","","-0,59%"
"10/02/2023","199,22","198,83","200,13","198,06","","-0,21%"
"09/02/2023","199,64","200,95","202,16","199,28","","-0,65%"
"08/02/2023","200,94","200,77","201,76","200,04","","0,31%"
"07/02/2023","200,31","200,53","201,60","199,60","","0,28%"
"06/02/2023","199,75","200,44","201,27","199,39","","0,15%"
"03/02/2023","199,44","205,12","205,32","199,23","","-2,81%"
"02/02/2023","205,20","209,08","209,90","204,70","","-0,62%"
"01/02/2023","206,47","206,26","207,11","205,77","","-0,13%"
"31/01/2023","206,74","206,25","206,85","203,64","","0,31%"
"30/01/2023","206,09","206,41","207,24","205,78","","-0,33%"
"27/01/2023","206,77","206,45","207,42","205,53","","-0,06%"
"26/01/2023","206,89","208,58","208,95","205,72","","-0,65%"
"25/01/2023","208,24","207,56","208,29","205,94","","0,37%"
"24/01/2023","207,47","207,52","208,33","205,69","","0,35%"
"23/01/2023","206,75","207,23","207,35","205,04","","0,03%"
"20/01/2023","206,70","207,02","207,82","206,06","","0,22%"
"19/01/2023","206,24","204,57","206,39","204,53","","0,87%"
"18/01/2023","204,46","204,39","206,70","203,58","","-0,15%"
"17/01/2023","204,76","205,01","205,74","204,42","","-0,61%"
"13/01/2023","206,02","203,81","206,09","203,19","","1,20%"
"12/01/2023","203,57","202,28","204,20","201,43","","1,06%"
"11/01/2023","201,44","201,44","202,69","200,61","","0,13%"
"10/01/2023","201,18","201,21","202,08","201,01","","-0,07%"
"09/01/2023","201,32","201,98","202,19","200,87","","0,43%"
"06/01/2023","200,45","197,57","200,50","197,06","","1,58%"
"05/01/2023","197,33","199,62","199,62","196,19","","-0,99%"
"04/01/2023","199,30","198,50","200,60","198,41","","0,70%"
"03/01/2023","197,92","197,86","199,04","196,57","","1,09%"
"30/12/2022","195,79","195,63","196,45","195,12","","0,01%"
"29/12/2022","195,77","194,54","195,86","194,18","","0,56%"
"28/12/2022","194,67","194,93","195,12","193,46","","-0,40%"
"27/12/2022","195,45","194,46","197,38","194,07","","1,05%"
"23/12/2022","193,43","193,05","194,19","192,88","","0,50%"
"22/12/2022","192,47","195,90","196,12","192,35","","-1,65%"
"21/12/2022","195,70","195,80","196,58","195,27","","0,00%"
"20/12/2022","195,70","192,61","196,29","192,52","","1,54%"
"19/12/2022","192,73","193,45","193,90","192,25","","-0,14%"
"16/12/2022","193,00","192,09","193,37","191,27","","0,69%"
"15/12/2022","191,67","193,39","193,64","191,25","","-1,70%"
"14/12/2022","194,98","195,37","195,63","194,65","","-0,37%"
"13/12/2022","195,71","192,63","196,90","192,12","","1,85%"
"12/12/2022","192,15","192,90","193,73","192,05","","-1,02%"
"09/12/2022","194,13","193,54","194,94","193,07","","0,51%"
"08/12/2022","193,14","192,30","193,70","192,26","","0,19%"
"07/12/2022","192,76","191,41","192,99","191,01","","0,88%"
"06/12/2022","191,09","191,27","192,25","190,75","","0,06%"
"05/12/2022","190,97","195,13","195,43","190,90","","-1,56%"
"02/12/2022","194,01","194,23","194,78","192,18","","-0,31%"
"01/12/2022","194,61","191,62","194,89","191,58","","3,14%"
"30/11/2022","188,68","189,39","190,71","188,63","","-0,22%"
"29/11/2022","189,09","188,52","190,05","188,52","","0,48%"
"28/11/2022","188,19","189,21","190,65","188,16","","-0,76%"
"25/11/2022","189,63","190,12","190,39","188,78","","0,48%"
"23/11/2022","188,73","188,34","188,94","185,94","","0,32%"
"22/11/2022","188,13","188,61","189,29","188,00","","0,01%"
"21/11/2022","188,11","188,73","189,06","187,49","","-0,81%"
"18/11/2022","189,65","190,80","191,32","189,34","","-0,49%"
"17/11/2022","190,60","191,39","191,74","189,94","","-0,74%"
"16/11/2022","192,01","192,45","193,27","191,72","","-0,03%"
"15/11/2022","192,08","191,63","193,40","191,47","","0,04%"
"14/11/2022","191,99","190,88","192,16","189,76","","0,41%"
"11/11/2022","191,21","189,76","191,30","189,47","","0,89%"
"10/11/2022","189,52","184,94","189,86","184,49","","2,32%"
"09/11/2022","185,22","184,94","186,52","184,42","","-0,13%"
"08/11/2022","185,46","181,14","185,93","180,21","","2,11%"
"07/11/2022","181,63","181,10","182,13","180,51","","0,23%"
"04/11/2022","181,21","176,84","181,43","176,75","","2,80%"
"03/11/2022","176,27","177,30","177,40","174,94","","-1,16%"
"02/11/2022","178,34","178,66","179,61","178,20","","0,02%"
"01/11/2022","178,30","177,30","179,44","177,13","","0,55%"
"31/10/2022","177,33","177,73","178,16","176,87","","-0,25%"
"28/10/2022","177,78","180,52","180,59","177,40","","-1,25%"
"27/10/2022","180,02","180,62","180,88","179,27","","-0,22%"
"26/10/2022","180,41","179,07","181,50","179,07","","0,68%"
"25/10/2022","179,20","178,80","180,07","177,49","","0,24%"
"24/10/2022","178,78","179,26","179,80","178,15","","-0,13%"
"21/10/2022","179,02","176,28","179,31","175,24","","1,19%"
"20/10/2022","176,91","176,04","178,33","175,78","","0,16%"
"19/10/2022","176,63","179,10","179,15","176,45","","-1,30%"
"18/10/2022","178,96","179,01","180,05","178,45","","-0,49%"
"17/10/2022","179,85","179,09","180,93","178,70","","0,92%"
"14/10/2022","178,22","180,95","181,34","177,93","","-1,68%"
"13/10/2022","181,26","181,43","182,51","178,19","","-0,03%"
"12/10/2022","181,31","180,55","181,75","180,29","","-0,50%"
"11/10/2022","182,23","181,09","182,78","180,27","","0,64%"
"10/10/2022","181,06","183,93","183,93","180,78","","-2,00%"
"07/10/2022","184,75","185,73","186,21","183,65","","-0,67%"
"06/10/2022","185,99","186,93","187,42","185,40","","0,00%"
"05/10/2022","185,99","186,85","187,68","184,73","","-0,56%"
"04/10/2022","187,04","184,23","187,90","184,18","","1,67%"
"03/10/2022","183,96","181,29","184,05","180,21","","1,79%"
"30/09/2022","180,72","180,47","182,01","180,24","","0,20%"
"29/09/2022","180,35","179,82","180,81","178,28","","-0,08%"
"28/09/2022","180,50","176,27","180,62","175,34","","2,07%"
"27/09/2022","176,85","176,96","178,33","176,65","","0,17%"
"26/09/2022","176,54","178,11","179,06","176,47","","-1,34%"
"23/09/2022","178,94","181,69","181,82","178,21","","-1,52%"
"22/09/2022","181,70","180,20","183,02","179,79","","0,32%"
"21/09/2022","181,12","180,78","182,16","180,47","","0,28%"
"20/09/2022","180,62","181,88","182,25","180,30","","-0,42%"
"19/09/2022","181,39","181,59","182,01","180,26","","-0,31%"
"16/09/2022","181,96","180,56","182,57","179,63","","0,37%"
"15/09/2022","181,29","184,36","184,40","180,41","","-1,86%"
"14/09/2022","184,73","184,81","185,57","184,67","","-0,48%"
"13/09/2022","185,62","187,43","188,36","184,53","","-1,33%"
"12/09/2022","188,13","186,69","188,73","186,16","","0,69%"
"09/09/2022","186,83","186,71","188,11","186,11","","0,49%"
"08/09/2022","185,92","186,64","187,99","185,32","","-0,44%"
"07/09/2022","186,75","184,55","186,77","183,94","","0,87%"
"06/09/2022","185,14","187,02","187,17","184,97","","-0,56%"
"02/09/2022","186,18","184,64","186,91","184,51","","0,78%"
"01/09/2022","184,75","185,24","185,86","183,67","","-0,98%"
"31/08/2022","186,57","187,42","187,85","185,97","","-0,58%"
"30/08/2022","187,66","188,93","189,08","187,31","","-0,77%"
"29/08/2022","189,11","187,58","189,97","187,14","","-0,01%"
"26/08/2022","189,12","190,86","191,45","188,73","","-1,22%"
"25/08/2022","191,46","191,12","192,25","190,77","","0,56%"
"24/08/2022","190,39","190,13","191,18","189,68","","0,02%"
"23/08/2022","190,36","189,51","191,02","188,43","","0,73%"
"22/08/2022","188,97","190,18","190,44","188,13","","-0,82%"
"19/08/2022","190,54","191,07","191,51","190,20","","-0,47%"
"18/08/2022","191,44","192,38","193,06","191,25","","-0,31%"
"17/08/2022","192,03","193,41","194,18","191,74","","-0,73%"
"16/08/2022","193,44","193,96","194,33","193,07","","-0,47%"
"15/08/2022","194,34","195,98","195,98","193,25","","-0,96%"
"12/08/2022","196,23","194,86","196,50","194,55","","0,46%"
"11/08/2022","195,33","194,94","196,16","194,43","","-0,36%"
"10/08/2022","196,03","195,52","197,17","194,96","","0,08%"
"09/08/2022","195,88","194,57","196,32","194,50","","0,39%"
"08/08/2022","195,11","193,58","195,24","193,13","","0,78%"
"05/08/2022","193,60","195,30","195,60","192,45","","-0,87%"
"04/08/2022","195,30","192,83","195,47","192,72","","1,72%"
"03/08/2022","192,00","192,47","193,35","191,32","","-0,74%"
"02/08/2022","193,44","193,90","195,08","192,98","","0,11%"
"01/08/2022","193,22","192,34","193,66","191,78","","0,33%"
"29/07/2022","192,58","191,34","192,87","191,21","","0,71%"
"28/07/2022","191,22","189,70","191,65","189,29","","1,82%"
"27/07/2022","187,79","187,35","188,21","186,68","","0,10%"
"26/07/2022","187,60","188,41","188,52","186,97","","-0,08%"
"25/07/2022","187,75","188,16","189,39","187,09","","-0,47%"
"22/07/2022","188,64","187,35","189,77","186,96","","0,81%"
"21/07/2022","187,12","184,51","187,47","183,35","","0,79%"
"20/07/2022","185,65","186,45","187,03","185,57","","-0,60%"
"19/07/2022","186,78","186,08","187,44","186,08","","-0,01%"
"18/07/2022","186,79","187,03","188,10","186,45","","0,35%"
"15/07/2022","186,14","187,11","187,37","185,45","","-0,19%"
"14/07/2022","186,49","188,45","189,23","185,32","","-1,69%"
"13/07/2022","189,70","188,60","190,60","186,33","","0,62%"
"12/07/2022","188,53","189,44","189,92","188,42","","-0,39%"
"11/07/2022","189,28","189,97","190,34","189,23","","-0,61%"
"08/07/2022","190,43","190,35","191,35","188,97","","0,15%"
"07/07/2022","190,15","189,73","191,06","189,73","","0,18%"
"06/07/2022","189,80","193,18","193,53","189,20","","-1,55%"
"05/07/2022","192,79","198,10","198,15","192,74","","-2,09%"
"01/07/2022","196,90","197,24","197,78","194,96","","-0,32%"
